function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,2,1000,8,100,87903,8010.04,7903.55,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8,100,84171,8550.41,8411.15,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8,100,77246,9207,9015.47,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8,100,70303,10315,10083.1,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8,100,67446,10844.3,10574.2,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8,100,88178,8000.54,7902.01,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8,100,84392,8489.56,8344.91,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8,100,79497,9068.98,8882.61,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8,100,72134,10350.8,10106.3,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,100,67980,10427.6,10160.7,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,100,88298,8114.44,8002.38,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,100,82526,8742.43,8578.64,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,100,76263,9287.94,9075.83,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,100,68720,10103.9,9844.63,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,100,69318,10606.6,10313,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,100,82459,8514.17,8360.48,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,100,76009,9572.44,9355.83,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,100,66541,10722.4,10387.2,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,100,64419,11334.9,10951.7,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,100,61467,11609.1,11187.7,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,100,76860,9143.13,8955.14,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,100,71738,10345,10050.2,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,100,66731,11048.3,10691.9,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,100,62896,11883.8,11478.9,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,100,57688,12726.6,12231.4,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,100,46957,15157.7,15042.5,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,64,100,45389,15534.2,15384.7,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,64,100,43964,16275.8,16075.1,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,100,31713,21889.6,21654.6,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,100,31943,22268.2,21992.9,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,100,46221,15132.9,15019.3,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,64,100,44505,15662.5,15508.2,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,64,100,43652,16263.5,16054.5,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,100,33768,20511.6,20260,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,100,35116,20136.9,19866.8,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,100,46949,15038.6,14929.9,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,64,100,45093,15550.2,15391.5,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,100,42317,16237.5,16035.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,100,40854,17436.1,17175.5,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,100,39353,17942.5,17651.4,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,100,45503,15375.7,15254.8,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,100,43465,16418,16204.2,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,100,38098,17531.3,17235.9,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,100,39525,18095.2,17737.1,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,100,38523,22064.7,21355.1,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,100,41522,17500.8,17201,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,100,38518,20663.6,20055.2,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,100,35831,20909.3,20333.3,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,64,100,31006,22757.3,22024.4,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,100,29032,25667.3,24689.5,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,100,9669,72675.2,72382.5,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,512,100,9510,76046.4,75449.7,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,512,100,9124,77277.6,76584.7,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,512,100,5963,118066,117416,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,512,100,5967,124526,123239,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,512,100,9664,73597.3,73285.9,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,512,100,9390,78435.4,77609.1,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,512,100,8777,78578.1,77735,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,512,100,6799,102553,102228,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,100,7133,102716,101948,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,100,8832,75774.8,75163.5,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,512,100,9814,71202.9,71003.7,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,512,100,9696,72307.1,72048.6,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,100,9031,80916.8,80355.8,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,100,7757,92965.9,91113.4,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,100,9631,75674.7,75017.3,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,512,100,9529,72847.7,72530.4,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,100,9391,74798.3,74322.2,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,100,8672,83649.2,82522.3,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,100,8273,86829.8,85510.1,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,100,9068,77146.9,76393.9,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,100,9412,75604.3,75154.1,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,100,9487,75053.3,74679.2,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,100,9114,84327.9,83428.1,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,100,8149,98337.1,96396.2,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,100,1315,535870,532389,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,4096,100,1282,550567,544846,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,4096,100,1173,555825,550739,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,4096,100,793,860175,858201,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,4096,100,805,889670,885359,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,4096,100,1328,510465,510136,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,4096,100,1371,525810,523853,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,4096,100,1244,543662,539229,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,100,909,786243,782685,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,100,922,747864,744504,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,4096,100,1329,571282,560819,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,4096,100,1327,542920,539953,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,4096,100,1310,540497,537382,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,4096,100,1287,579641,576171,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,100,1199,602320,593008,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,100,1046,572403,562086,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,4096,100,1333,533340,531299,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,100,1286,558317,554594,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,100,1249,560046,556065,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,100,1298,553394,549018,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,100,1209,550446,546998,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,100,1281,533759,532169,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,100,1234,535861,534960,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,100,1282,538432,537647,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,100,1255,583434,580805,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,100,643,1.06661e+06,1.05927e+06,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8192,100,682,1.06658e+06,1.05866e+06,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8192,100,656,1.07212e+06,1.06657e+06,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8192,100,393,1.76369e+06,1.75641e+06,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8192,100,393,1.77797e+06,1.7636e+06,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8192,100,671,1.08393e+06,1.07292e+06,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8192,100,648,1.0537e+06,1.04791e+06,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8192,100,680,1.05435e+06,1.05183e+06,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,100,453,1.54792e+06,1.54039e+06,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,100,477,1.51323e+06,1.5044e+06,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8192,100,677,1.03714e+06,1.03555e+06,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8192,100,667,1.02758e+06,1.02641e+06,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8192,100,672,1.04081e+06,1.03895e+06,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,100,629,1.10615e+06,1.1045e+06,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,100,648,1.11582e+06,1.1124e+06,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,100,679,1.05278e+06,1.05076e+06,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8192,100,675,1.08122e+06,1.07576e+06,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,100,627,1.12214e+06,1.11327e+06,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,100,658,1.09618e+06,1.08801e+06,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,100,631,1.10151e+06,1.09648e+06,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,100,687,1.0432e+06,1.04167e+06,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,100,673,1.0496e+06,1.04804e+06,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,100,653,1.05035e+06,1.04935e+06,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,100,629,1.06556e+06,1.06325e+06,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,100,654,1.07233e+06,1.07133e+06,ns,,,,,,0,11,1.58696e+07
